epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
364,8651.4,0.72629,0.38811,0.82377,0.63969,0.37217,0.40975,0.2233,1.1906,0.58235,0.90959,0.00182342,0.00182342,0.00182342
365,8674.72,0.72619,0.38922,0.82423,0.64176,0.37089,0.40958,0.22324,1.19093,0.58242,0.90977,0.0017999,0.0017999,0.0017999
366,8698.13,0.72506,0.38814,0.8234,0.6413,0.37134,0.40979,0.22322,1.19091,0.58224,0.90977,0.00177651,0.00177651,0.00177651
367,8722.31,0.72337,0.38665,0.82353,0.64104,0.37113,0.40998,0.22325,1.19104,0.5822,0.9099,0.00175324,0.00175324,0.00175324
368,8745.49,0.7214,0.38643,0.82283,0.64067,0.37099,0.40958,0.22316,1.19098,0.58235,0.90986,0.00173011,0.00173011,0.00173011
369,8769.68,0.72396,0.38624,0.82361,0.64111,0.37101,0.41007,0.22319,1.19116,0.58252,0.9098,0.0017071,0.0017071,0.0017071
370,8792.95,0.72224,0.38566,0.82388,0.64154,0.37175,0.41037,0.22333,1.19124,0.58235,0.90979,0.00168423,0.00168423,0.00168423
371,8817.09,0.72323,0.38635,0.82341,0.6398,0.37207,0.41001,0.22321,1.19112,0.58229,0.90956,0.00166149,0.00166149,0.00166149
372,8840.43,0.72085,0.38546,0.82231,0.6385,0.37253,0.40999,0.22347,1.19061,0.58188,0.90928,0.00163889,0.00163889,0.00163889
373,8864.72,0.72602,0.38812,0.82398,0.63703,0.37247,0.41004,0.22341,1.19042,0.58184,0.9091,0.00161642,0.00161642,0.00161642
374,8888.02,0.71777,0.38408,0.82307,0.63672,0.37301,0.41033,0.22341,1.19028,0.58153,0.9089,0.00159408,0.00159408,0.00159408
375,8912.24,0.71823,0.3849,0.82294,0.6397,0.37182,0.4105,0.2236,1.19013,0.58159,0.90875,0.00157188,0.00157188,0.00157188
376,8935.58,0.71777,0.38412,0.82186,0.6367,0.37261,0.41039,0.22361,1.19043,0.58171,0.90877,0.00154982,0.00154982,0.00154982
377,8959.86,0.71627,0.3836,0.8224,0.63481,0.37352,0.41012,0.22358,1.19033,0.58149,0.9086,0.0015279,0.0015279,0.0015279
378,8983.11,0.71162,0.38098,0.82138,0.63476,0.37346,0.41034,0.2235,1.19043,0.58126,0.90849,0.00150611,0.00150611,0.00150611
379,9007.33,0.71142,0.38125,0.82225,0.63632,0.37255,0.41004,0.22347,1.19054,0.58126,0.90855,0.00148447,0.00148447,0.00148447
380,9030.63,0.70925,0.38049,0.82132,0.63665,0.37255,0.41023,0.22354,1.19047,0.58132,0.90861,0.00146297,0.00146297,0.00146297
381,9054.9,0.70868,0.3796,0.82212,0.63631,0.37283,0.41062,0.22371,1.18992,0.5813,0.90843,0.00144161,0.00144161,0.00144161
382,9078.1,0.71229,0.38121,0.82192,0.63454,0.37325,0.41019,0.22354,1.19003,0.58127,0.90836,0.00142039,0.00142039,0.00142039
383,9101.35,0.70688,0.37771,0.82178,0.63395,0.3738,0.4102,0.22362,1.19008,0.58072,0.90847,0.00139931,0.00139931,0.00139931
384,9125.52,0.70382,0.37723,0.82129,0.63403,0.37411,0.41057,0.22376,1.19064,0.58101,0.90866,0.00137838,0.00137838,0.00137838
385,9148.79,0.7077,0.37794,0.82092,0.63408,0.37393,0.41064,0.22379,1.1908,0.58128,0.90865,0.00135759,0.00135759,0.00135759
386,9172.73,0.70996,0.37869,0.82117,0.63486,0.3734,0.41026,0.22375,1.19077,0.5812,0.9087,0.00133695,0.00133695,0.00133695
387,9196.94,0.70197,0.37624,0.82106,0.63587,0.37309,0.41019,0.22371,1.19066,0.58126,0.90856,0.00131646,0.00131646,0.00131646
388,9220.25,0.7,0.3755,0.82086,0.63601,0.37311,0.41044,0.22366,1.19074,0.58159,0.9086,0.00129611,0.00129611,0.00129611
389,9244.43,0.7049,0.37663,0.82066,0.63744,0.37237,0.40991,0.22362,1.19077,0.58148,0.90866,0.00127591,0.00127591,0.00127591
390,9267.69,0.69682,0.37391,0.82029,0.6376,0.37295,0.41045,0.2235,1.19083,0.58147,0.90873,0.00125586,0.00125586,0.00125586
391,9291.68,0.7006,0.37545,0.82119,0.63953,0.37239,0.41025,0.2236,1.19073,0.58141,0.90857,0.00123596,0.00123596,0.00123596
392,9315.8,0.69593,0.37363,0.81998,0.63864,0.37303,0.41065,0.22367,1.19075,0.58108,0.90856,0.00121621,0.00121621,0.00121621
393,9338.98,0.69725,0.37341,0.81972,0.64086,0.37214,0.4105,0.22372,1.19071,0.58122,0.90852,0.00119661,0.00119661,0.00119661
394,9363.08,0.69487,0.37281,0.82009,0.64059,0.37184,0.41044,0.22369,1.1909,0.58112,0.90857,0.00117717,0.00117717,0.00117717
395,9386.26,0.69388,0.37208,0.81923,0.64207,0.37172,0.41091,0.2237,1.19103,0.5814,0.90846,0.00115787,0.00115787,0.00115787
396,9410.27,0.68955,0.37058,0.81904,0.63928,0.37148,0.4106,0.2238,1.19089,0.5813,0.90839,0.00113873,0.00113873,0.00113873
397,9433.51,0.69242,0.36978,0.81964,0.64127,0.37049,0.41052,0.22377,1.19091,0.58117,0.90833,0.00111975,0.00111975,0.00111975
398,9456.81,0.68996,0.37029,0.81916,0.63924,0.37124,0.41028,0.22379,1.19101,0.58118,0.90835,0.00110092,0.00110092,0.00110092
399,9481.05,0.69072,0.37007,0.81961,0.64155,0.3709,0.41061,0.22396,1.19081,0.58138,0.90821,0.00108224,0.00108224,0.00108224
400,9504.36,0.6881,0.3691,0.81816,0.64121,0.37071,0.41057,0.22394,1.19085,0.58122,0.90823,0.00106373,0.00106373,0.00106373
401,9527.76,0.68753,0.36924,0.81867,0.64061,0.37161,0.41097,0.22401,1.19094,0.58158,0.90826,0.00104537,0.00104537,0.00104537
402,9552.1,0.68752,0.36871,0.81909,0.64178,0.37116,0.41096,0.22399,1.19116,0.58192,0.90832,0.00102716,0.00102716,0.00102716
403,9575.47,0.69048,0.36981,0.81937,0.63975,0.37227,0.41093,0.22407,1.19106,0.58164,0.90836,0.00100912,0.00100912,0.00100912
404,9598.84,0.68819,0.36933,0.81852,0.64045,0.3718,0.41087,0.22404,1.1909,0.58184,0.90826,0.000991237,0.000991237,0.000991237
405,9623.19,0.68156,0.36501,0.81827,0.64136,0.37178,0.41109,0.22414,1.19099,0.58198,0.90827,0.000973514,0.000973514,0.000973514
406,9646.58,0.6882,0.36923,0.81974,0.63881,0.37185,0.41049,0.224,1.19095,0.58177,0.9083,0.000955951,0.000955951,0.000955951
407,9670.83,0.68412,0.36668,0.81873,0.6383,0.37247,0.41086,0.22407,1.19091,0.58189,0.90827,0.00093855,0.00093855,0.00093855
408,9694.13,0.68768,0.36721,0.81897,0.63845,0.37225,0.41079,0.22416,1.19094,0.58202,0.90834,0.000921312,0.000921312,0.000921312
409,9718.3,0.68163,0.3652,0.81868,0.63782,0.37225,0.41107,0.22404,1.19105,0.58227,0.90831,0.000904236,0.000904236,0.000904236
410,9741.54,0.68437,0.36659,0.81863,0.63815,0.37206,0.41105,0.2242,1.19119,0.58238,0.90833,0.000887324,0.000887324,0.000887324
411,9765.86,0.67911,0.3645,0.81836,0.63852,0.37197,0.41102,0.22405,1.19115,0.58241,0.90827,0.000870577,0.000870577,0.000870577
412,9789.02,0.67645,0.36304,0.81737,0.63736,0.37227,0.41084,0.22405,1.1912,0.58231,0.90822,0.000853994,0.000853994,0.000853994
413,9812.26,0.67773,0.36365,0.8179,0.638,0.37252,0.4109,0.2242,1.19132,0.58265,0.90831,0.000837577,0.000837577,0.000837577
414,9835.62,0.68173,0.3648,0.81797,0.63809,0.37273,0.4113,0.2243,1.19142,0.58286,0.90836,0.000821327,0.000821327,0.000821327
415,9859.39,0.67802,0.36376,0.81738,0.63836,0.37243,0.41132,0.22423,1.19145,0.58291,0.90846,0.000805243,0.000805243,0.000805243
416,9882.65,0.67612,0.36245,0.8172,0.63957,0.37158,0.41115,0.22431,1.19158,0.58295,0.90845,0.000789327,0.000789327,0.000789327
417,9906.95,0.6746,0.36327,0.81721,0.63824,0.37245,0.41138,0.22426,1.19149,0.58294,0.9084,0.000773579,0.000773579,0.000773579
418,9930.12,0.6773,0.36335,0.81726,0.63785,0.37235,0.41133,0.22417,1.1916,0.58294,0.9084,0.000758,0.000758,0.000758
419,9953.36,0.67577,0.36214,0.81736,0.6389,0.37271,0.41131,0.22419,1.19156,0.58309,0.90832,0.00074259,0.00074259,0.00074259
420,9976.55,0.67463,0.36219,0.81766,0.63842,0.37282,0.41122,0.22416,1.19147,0.58306,0.90839,0.000727351,0.000727351,0.000727351
421,10000.2,0.67161,0.36049,0.81684,0.63814,0.37258,0.41125,0.22422,1.19143,0.58314,0.90838,0.000712282,0.000712282,0.000712282
422,10024.3,0.67418,0.36082,0.81771,0.63752,0.37249,0.41118,0.22413,1.19149,0.58302,0.90832,0.000697384,0.000697384,0.000697384
423,10047.5,0.67363,0.36244,0.81702,0.63729,0.37244,0.41118,0.2242,1.19129,0.58284,0.90827,0.000682658,0.000682658,0.000682658
424,10071.6,0.66912,0.35902,0.81652,0.63794,0.3728,0.41144,0.22419,1.1915,0.5831,0.90828,0.000668105,0.000668105,0.000668105
425,10094.8,0.67111,0.35966,0.81676,0.63531,0.37338,0.41141,0.22404,1.19164,0.58323,0.90825,0.000653725,0.000653725,0.000653725
426,10119,0.66746,0.35778,0.81677,0.63723,0.37229,0.41109,0.22399,1.19172,0.58298,0.90827,0.000639518,0.000639518,0.000639518
427,10142.2,0.665,0.35694,0.81679,0.63639,0.37287,0.41129,0.22409,1.19158,0.58322,0.90824,0.000625485,0.000625485,0.000625485
428,10166.2,0.66395,0.35588,0.8164,0.63491,0.37323,0.41139,0.22405,1.19169,0.58333,0.9083,0.000611627,0.000611627,0.000611627
429,10189.4,0.6647,0.35738,0.81568,0.63685,0.37316,0.41148,0.22407,1.19158,0.58326,0.90833,0.000597944,0.000597944,0.000597944
430,10213.4,0.66278,0.35635,0.81636,0.63291,0.37404,0.41131,0.22409,1.19176,0.58336,0.90833,0.000584437,0.000584437,0.000584437
431,10236.7,0.66196,0.35576,0.81586,0.63389,0.37438,0.41156,0.2241,1.19155,0.58345,0.90829,0.000571106,0.000571106,0.000571106
432,10260.5,0.66086,0.35474,0.81457,0.63693,0.37355,0.41155,0.22406,1.19134,0.58327,0.90821,0.000557952,0.000557952,0.000557952
433,10284.7,0.66548,0.35703,0.81678,0.63695,0.37303,0.41127,0.22408,1.19148,0.58324,0.90821,0.000544975,0.000544975,0.000544975
434,10308,0.66127,0.35597,0.81583,0.63727,0.37328,0.41137,0.22413,1.19132,0.58321,0.90823,0.000532177,0.000532177,0.000532177
435,10332.2,0.66221,0.35475,0.8156,0.63752,0.37368,0.41159,0.22419,1.19131,0.58327,0.90824,0.000519556,0.000519556,0.000519556
436,10355.5,0.65773,0.35366,0.81547,0.63778,0.37376,0.41175,0.22427,1.19138,0.58308,0.90826,0.000507115,0.000507115,0.000507115
437,10379.7,0.66034,0.35437,0.81465,0.63759,0.37396,0.4114,0.22414,1.1913,0.58327,0.90825,0.000494852,0.000494852,0.000494852
438,10402.9,0.65658,0.35354,0.81525,0.63735,0.37415,0.41171,0.22421,1.19138,0.58315,0.9083,0.00048277,0.00048277,0.00048277
439,10427.1,0.6536,0.35156,0.81434,0.63794,0.3732,0.41136,0.22417,1.19162,0.58317,0.90836,0.000470868,0.000470868,0.000470868
440,10450.4,0.65688,0.35263,0.81513,0.63594,0.37405,0.41123,0.22402,1.19167,0.5834,0.9084,0.000459146,0.000459146,0.000459146
441,10474.2,0.65803,0.35313,0.81497,0.63604,0.37397,0.41127,0.22405,1.19218,0.58356,0.90848,0.000447606,0.000447606,0.000447606
442,10498.4,0.65331,0.35212,0.81492,0.6361,0.37379,0.4111,0.22403,1.19228,0.58388,0.90848,0.000436248,0.000436248,0.000436248
443,10521.6,0.6576,0.35276,0.81492,0.63724,0.37338,0.41116,0.22392,1.19261,0.58407,0.90856,0.000425072,0.000425072,0.000425072
444,10544.8,0.65749,0.35322,0.81566,0.63671,0.37353,0.41118,0.22381,1.19257,0.58436,0.90852,0.000414078,0.000414078,0.000414078
445,10568.1,0.65635,0.35283,0.81521,0.63655,0.37362,0.41123,0.22385,1.19277,0.58428,0.90855,0.000403267,0.000403267,0.000403267
446,10591.8,0.65435,0.35163,0.81437,0.63676,0.37381,0.41123,0.22375,1.19302,0.58442,0.90856,0.00039264,0.00039264,0.00039264
447,10616.1,0.65458,0.35111,0.81524,0.6377,0.37322,0.41102,0.22374,1.19334,0.58468,0.9086,0.000382197,0.000382197,0.000382197
448,10639.4,0.6526,0.35099,0.81469,0.63726,0.37313,0.41107,0.22367,1.19342,0.5849,0.90865,0.000371938,0.000371938,0.000371938
449,10662.7,0.65136,0.3499,0.81378,0.63807,0.37332,0.41119,0.22367,1.19375,0.58508,0.90867,0.000361863,0.000361863,0.000361863
450,10686.6,0.65187,0.34968,0.81464,0.63908,0.37237,0.41099,0.22366,1.19411,0.58549,0.90874,0.000351974,0.000351974,0.000351974
451,10710.7,0.65109,0.35007,0.81386,0.63824,0.37317,0.41121,0.22368,1.19422,0.58582,0.9087,0.00034227,0.00034227,0.00034227
452,10733.8,0.65089,0.34984,0.81472,0.63785,0.3733,0.41132,0.22367,1.19459,0.58622,0.90874,0.000332752,0.000332752,0.000332752
453,10757.9,0.65049,0.34971,0.81372,0.63769,0.37341,0.4112,0.22359,1.19479,0.58656,0.90881,0.000323421,0.000323421,0.000323421
454,10781.2,0.64623,0.34851,0.81337,0.63736,0.37352,0.4113,0.22351,1.1948,0.58681,0.90879,0.000314275,0.000314275,0.000314275
455,10805.5,0.6558,0.35191,0.81465,0.63883,0.37278,0.4112,0.22343,1.19509,0.58707,0.90883,0.000305317,0.000305317,0.000305317
456,10828.8,0.65296,0.35074,0.81406,0.63788,0.37365,0.41123,0.22348,1.19516,0.58718,0.90885,0.000296546,0.000296546,0.000296546
457,10852.9,0.64349,0.34652,0.81449,0.6389,0.37297,0.41097,0.22345,1.19535,0.58744,0.90893,0.000287963,0.000287963,0.000287963
458,10877,0.64314,0.34604,0.81454,0.63907,0.37293,0.41124,0.22342,1.19542,0.58769,0.90887,0.000279568,0.000279568,0.000279568
459,10900,0.64294,0.34728,0.81341,0.63828,0.37257,0.4107,0.22328,1.19579,0.58808,0.90896,0.000271361,0.000271361,0.000271361
460,10924.1,0.64464,0.34797,0.81408,0.63934,0.37249,0.41067,0.22334,1.19584,0.58848,0.90898,0.000263343,0.000263343,0.000263343
461,10947.3,0.64819,0.34829,0.81443,0.63864,0.37259,0.41065,0.2233,1.19583,0.58825,0.90898,0.000255513,0.000255513,0.000255513
462,10971.4,0.64538,0.34683,0.81418,0.6394,0.37233,0.41065,0.22332,1.19581,0.58843,0.90901,0.000247873,0.000247873,0.000247873
463,10994.6,0.64157,0.34532,0.81337,0.63936,0.3722,0.41065,0.22334,1.19591,0.58844,0.90906,0.000240423,0.000240423,0.000240423
464,11017.8,0.64342,0.34659,0.81325,0.63973,0.37244,0.41097,0.22328,1.19591,0.58854,0.9091,0.000233162,0.000233162,0.000233162
465,11042.3,0.64571,0.34727,0.81353,0.63842,0.37202,0.41042,0.22332,1.19584,0.58869,0.9091,0.000226092,0.000226092,0.000226092
466,11065.6,0.64243,0.34529,0.8131,0.63986,0.37181,0.41053,0.22331,1.19591,0.58854,0.90915,0.000219212,0.000219212,0.000219212
467,11089.5,0.64539,0.34626,0.81332,0.6389,0.37212,0.41061,0.22329,1.19599,0.58872,0.90919,0.000212523,0.000212523,0.000212523
468,11113.4,0.64362,0.34564,0.81285,0.63762,0.37269,0.41075,0.2234,1.19607,0.58889,0.9093,0.000206025,0.000206025,0.000206025
469,11137.6,0.64395,0.34624,0.81348,0.63766,0.37276,0.41087,0.22334,1.19608,0.58882,0.90943,0.000199717,0.000199717,0.000199717
470,11160.8,0.63787,0.34368,0.81277,0.63852,0.37207,0.41069,0.22334,1.19613,0.58893,0.90942,0.000193602,0.000193602,0.000193602
471,11185.1,0.64321,0.34548,0.81325,0.63748,0.37241,0.41056,0.22337,1.19625,0.58918,0.9095,0.000187678,0.000187678,0.000187678
472,11210.3,0.64224,0.34534,0.81236,0.63759,0.37247,0.41081,0.22344,1.19634,0.58898,0.90951,0.000181946,0.000181946,0.000181946
473,11234.5,0.63814,0.34336,0.81313,0.63762,0.37245,0.41105,0.22334,1.19634,0.58916,0.90948,0.000176407,0.000176407,0.000176407
474,11257.7,0.63917,0.34351,0.81344,0.63839,0.37254,0.41127,0.22351,1.19628,0.58929,0.90953,0.000171059,0.000171059,0.000171059
475,11281.8,0.64216,0.34597,0.81392,0.63619,0.37262,0.41074,0.22346,1.19652,0.58926,0.90956,0.000165905,0.000165905,0.000165905
476,11305.1,0.63987,0.34386,0.81301,0.63649,0.37265,0.41099,0.22344,1.19665,0.58913,0.90966,0.000160943,0.000160943,0.000160943
477,11329,0.63682,0.343,0.81293,0.6349,0.37299,0.41103,0.22342,1.19675,0.58941,0.90966,0.000156174,0.000156174,0.000156174
478,11353.3,0.63757,0.34297,0.81308,0.63681,0.37247,0.41106,0.22346,1.19667,0.58913,0.90969,0.000151598,0.000151598,0.000151598
479,11376.5,0.63856,0.34306,0.8125,0.63668,0.37238,0.41086,0.22341,1.19687,0.58938,0.90976,0.000147216,0.000147216,0.000147216
480,11400.6,0.63866,0.34384,0.81368,0.63848,0.37203,0.41092,0.22341,1.19692,0.5893,0.90981,0.000143027,0.000143027,0.000143027
481,11423.9,0.63445,0.34183,0.81188,0.63679,0.37257,0.41092,0.22346,1.19703,0.58933,0.90987,0.000139032,0.000139032,0.000139032
482,11448.1,0.63516,0.3424,0.81227,0.637,0.37255,0.41081,0.22338,1.19707,0.5894,0.90988,0.000135231,0.000135231,0.000135231
483,11471.4,0.63384,0.34225,0.81284,0.63842,0.37236,0.41087,0.22336,1.19713,0.58925,0.91,0.000131624,0.000131624,0.000131624
484,11495.2,0.63445,0.34143,0.81155,0.63666,0.37288,0.41107,0.22349,1.19741,0.58957,0.91004,0.000128211,0.000128211,0.000128211
485,11519.7,0.63532,0.34188,0.81269,0.63735,0.37246,0.41115,0.22343,1.1974,0.58936,0.9101,0.000124992,0.000124992,0.000124992
486,11542.9,0.63152,0.3398,0.8121,0.63668,0.37227,0.41084,0.22341,1.19742,0.5895,0.9101,0.000121968,0.000121968,0.000121968
