Epoch,Train Loss,Val Loss,mIoU,Road IoU,Lane IoU,Learning Rate
492,0.09763322211802006,0.1391672119498253,0.8277250342071056,0.9272585436701775,0.7281915247440338,0.000825151105829157
493,0.09786407463252544,0.18118516355752945,0.8449079934507608,0.9470435380935669,0.7427724488079548,0.0008234431330203949
494,0.0943920761346817,0.14723879238590598,0.8368064165115356,0.937858521938324,0.7357543110847473,0.0008217286454551599
495,0.09411009214818478,0.27393414452672005,0.8187732887454331,0.9417388290166855,0.6958077484741807,0.0008200076776666879
496,0.09523527324199677,0.15935102850198746,0.8477898612618446,0.9460642710328102,0.7495154514908791,0.0008182802643187393
497,0.09408770129084587,0.17762129101902246,0.8448452185839415,0.9455272480845451,0.7441631890833378,0.000816546440204902
498,0.09295203723013401,0.13469324633479118,0.8485355451703072,0.9435265138745308,0.7535445764660835,0.0008148062402478885
499,0.0973183773458004,0.16066270368173718,0.8438284154981375,0.9446197375655174,0.7430370934307575,0.0008130596994988343
500,0.09470814280211926,0.16784644033759832,0.8461025208234787,0.9467997699975967,0.7454052716493607,0.000811306853136591
501,0.09353864192962646,0.15105792041867971,0.8164390847086906,0.9212948381900787,0.7115833312273026,0.0008095477364670184
502,0.09314069524407387,0.14080702140927315,0.8360582292079926,0.9356928691267967,0.7364235892891884,0.0008077823849222721
503,0.09398452192544937,0.14108130987733603,0.8222748842090368,0.9264777675271034,0.7180720008909702,0.0008060108340600915
504,0.09577937051653862,0.21985324006527662,0.8369198786094785,0.9469789266586304,0.7268608305603266,0.0008042331195630824
505,0.09445014409720898,0.13434753380715847,0.8348195292055607,0.9326295405626297,0.7370095178484917,0.0008024492772379984
506,0.0975855328142643,0.15210396610200405,0.8427747450768948,0.9400643333792686,0.7454851567745209,0.0008006593430150203
507,0.10341338813304901,0.15691663417965174,0.8179581761360168,0.9250616878271103,0.7108546644449234,0.0007988633529470317
508,0.1042010672390461,0.14739456865936518,0.86320561170578,0.9516050145030022,0.7748062089085579,0.0007970613432088934
509,0.10639650002121925,0.19426157092675567,0.8243713956326246,0.9370277673006058,0.7117150239646435,0.0007952533500967143
510,0.096338065341115,0.12575261294841766,0.8428884856402874,0.9368662312626839,0.7489107400178909,0.0007934394100271205
511,0.0989502277225256,0.17198562854900956,0.8428152222186327,0.9443795531988144,0.741250891238451,0.0007916195595365221
512,0.09311854094266891,0.1553690992295742,0.8225291855633259,0.9247689172625542,0.7202894538640976,0.0007897938352803767
513,0.09752149134874344,0.19077061489224434,0.8403807478025556,0.9458556845784187,0.7349058110266924,0.0007879622740324513
514,0.09626647084951401,0.172211442142725,0.8442786671221256,0.9460618421435356,0.7424954921007156,0.0007861249126840821
515,0.09509701654314995,0.13976791920140386,0.8409935850650072,0.9392934888601303,0.7426936812698841,0.0007842817882434304
516,0.09555283933877945,0.16983513347804546,0.8455781973898411,0.9453217536211014,0.7458346411585808,0.0007824329378347386
517,0.09301058389246464,0.128761843778193,0.8367398492991924,0.9340720772743225,0.7394076213240623,0.0007805783986975808
518,0.09184898249804974,0.1780366748571396,0.8462430238723755,0.9469725787639618,0.7455134689807892,0.0007787182081861141
519,0.09640791453421116,0.13811510056257248,0.8373516947031021,0.9333336055278778,0.7413697838783264,0.0007768524037683256
520,0.09567493014037609,0.14202600717544556,0.8555291723459959,0.9492750465869904,0.7617832981050014,0.0007749810230252776
521,0.09172414615750313,0.15498899389058352,0.8378961086273193,0.9395421147346497,0.736250102519989,0.000773104103650351
522,0.0950787179172039,0.1254700399003923,0.859104547649622,0.9467523097991943,0.7714567855000496,0.000771221683448486
523,0.09388522803783417,0.14737050887197256,0.8271922152489424,0.9313571006059647,0.7230273298919201,0.0007693338003354202
524,0.09498118609189987,0.15129492990672588,0.8522877227514982,0.946852870285511,0.7577225752174854,0.0007674404923369254
525,0.09401445090770721,0.20085282437503338,0.8250660207122564,0.9396157711744308,0.710516270250082,0.000765541797588042
526,0.09648715332150459,0.13119398010894656,0.8384917676448822,0.9362979903817177,0.7406855449080467,0.0007636377543323094
527,0.094607038423419,0.13195416377857327,0.8552786093205214,0.9469804391264915,0.7635767795145512,0.0007617284009209977
528,0.09308653883635998,0.16848872741684318,0.829964192584157,0.9388825744390488,0.7210458107292652,0.0007598137758123338
529,0.09425809606909752,0.1136914687231183,0.8638484440743923,0.947799801826477,0.7798970863223076,0.000757893917570727
530,0.09277658723294735,0.15042770840227604,0.8264087177813053,0.9318362474441528,0.7209811881184578,0.0007559688648659933
531,0.0922098346054554,0.12639435660094023,0.8387275710701942,0.9341944456100464,0.7432606965303421,0.0007540386564725742
532,0.0915485080331564,0.14471968729048967,0.829411830753088,0.9309773817658424,0.7278462797403336,0.0007521033312687586
533,0.09370313957333565,0.13195782899856567,0.8563938103616238,0.9467438608407974,0.7660437598824501,0.0007501629282358976
534,0.09399567358195782,0.13442381378263235,0.8346318230032921,0.9342577904462814,0.7350058555603027,0.0007482174864576202
535,0.09145279414951801,0.1500444752164185,0.8435332011431456,0.9430867955088615,0.7439796067774296,0.0007462670451190454
536,0.09093998186290264,0.13231305126100779,0.8441021908074617,0.9395456835627556,0.7486586980521679,0.0007443116435059945
537,0.09647126123309135,0.20409268606454134,0.8454252779483795,0.9492557868361473,0.7415947690606117,0.0007423513210041974
538,0.08908574469387531,0.19271520664915442,0.8454259177669883,0.9487039670348167,0.7421478684991598,0.0007403861170985016
539,0.08988691680133343,0.14923118147999048,0.8349834438413382,0.9364784061908722,0.7334884814918041,0.0007384160713720757
540,0.09773166663944721,0.1287107216194272,0.8473855219781399,0.9405021667480469,0.7542688772082329,0.0007364412235056119
541,0.09328858554363251,0.13887407910078764,0.8447040542960167,0.9397833570837975,0.7496247515082359,0.0007344616132765277
542,0.09519334882497787,0.14909089030697942,0.8490118868649006,0.9462255984544754,0.7517981752753258,0.0007324772805581639
543,0.09208604320883751,0.16290587512776256,0.8444634601473808,0.9459580406546593,0.7429688796401024,0.000730488265318982
544,0.08795029670000076,0.14941051928326488,0.8474638499319553,0.9456805512309074,0.7492471486330032,0.0007284946076217587
545,0.08759146742522717,0.165272053796798,0.8473935704678297,0.9460425674915314,0.748744573444128,0.0007264963476227791
546,0.09014494717121124,0.158119005151093,0.8431904502213001,0.9444122463464737,0.7419686540961266,0.0007244935255710281
547,0.0886277835816145,0.15365751832723618,0.8098630961030722,0.9203888326883316,0.6993373595178127,0.0007224861818073795
548,0.09862781502306461,0.15684637892991304,0.8420618493109941,0.9439928755164146,0.7401308231055737,0.0007204743567637835
549,0.08987247385084629,0.2763320803642273,0.8185023432597518,0.9426675066351891,0.6943371798843145,0.0007184580909624521
550,0.09038263186812401,0.15540645038709044,0.8310706615447998,0.9365707263350487,0.7255705967545509,0.000716437425015044
551,0.08850677125155926,0.1309427130036056,0.8628852367401123,0.9502402171492577,0.775530256330967,0.0007144123996218442
552,0.09157876670360565,0.1274204533547163,0.8413833975791931,0.9371809139847755,0.7455858811736107,0.0007123830555709466
553,0.08851338922977448,0.15250899409875274,0.8495406843721867,0.9465607926249504,0.7525205761194229,0.0007103494337374321
554,0.10532938688993454,0.12621187046170235,0.8503389023244381,0.9421280100941658,0.7585497945547104,0.000708311575082544
555,0.09318589232861996,0.18903706222772598,0.8469649767503142,0.9493865296244621,0.7445434238761663,0.0007062695206528636
556,0.09292392805218697,0.13962003868073225,0.8441558200865984,0.9406570121645927,0.747654628008604,0.0007042233115794842
557,0.08887561224400997,0.12316650804132223,0.8496907316148281,0.9414637759327888,0.7579176872968674,0.0007021729890771814
558,0.08711733855307102,0.13977248640730977,0.8461259305477142,0.9431123062968254,0.7491395547986031,0.000700118594443584
559,0.08857064694166183,0.13377892458811402,0.8479282055050135,0.9428201168775558,0.7530362941324711,0.0006980601690583416
560,0.0871696025133133,0.1400550538673997,0.8552549667656422,0.9484950304031372,0.7620149031281471,0.000695997754382291
561,0.08824919909238815,0.14769789716228843,0.8422240819782019,0.9423113539814949,0.7421368099749088,0.0006939313919566218
562,0.08483186177909374,0.14851867919787765,0.8566928412765265,0.950312651693821,0.763073030859232,0.0006918611234020389
563,0.08472307026386261,0.16508734039962292,0.8443286307156086,0.9465736597776413,0.7420836016535759,0.0006897869904179248
564,0.08825359866023064,0.1228264719247818,0.8453183211386204,0.9380666092038155,0.7525700330734253,0.0006877090347814991
565,0.08813467249274254,0.15719766775146127,0.8498875573277473,0.9482400715351105,0.7515350431203842,0.0006856272983469773
566,0.0879508052021265,0.14509362820535898,0.8460673168301582,0.9437035843729973,0.7484310492873192,0.0006835418230447283
567,0.08671163208782673,0.1723221382126212,0.856110131368041,0.9523652195930481,0.759855043143034,0.0006814526508804287
568,0.08569172769784927,0.13581369491294026,0.8518638759851456,0.9460230246186256,0.7577047273516655,0.0006793598239342176
569,0.08717689476907253,0.16093158815056086,0.8327649030834436,0.9381280690431595,0.7274017371237278,0.0006772633843598492
570,0.08652018196880817,0.20255319960415363,0.8462095810100436,0.9499447122216225,0.7424744497984648,0.0006751633743838424
571,0.08880935236811638,0.13800995331257582,0.8249259330332279,0.9277665987610817,0.7220852673053741,0.0006730598363046323
572,0.08667107298970222,0.13293940294533968,0.8453928232192993,0.9401565790176392,0.7506290674209595,0.0006709528124917161
573,0.08666810393333435,0.12825322151184082,0.8538349326699972,0.9458051547408104,0.761864710599184,0.0006688423453848012
574,0.08486424386501312,0.15280552860349417,0.8360064961016178,0.9395006746053696,0.7325123175978661,0.0006667284774929499
575,0.08560164645314217,0.1477531366981566,0.8480367120355368,0.9458240643143654,0.7502493597567081,0.000664611251393723
576,0.08944599516689777,0.13087392505258322,0.8500603307038546,0.9434728026390076,0.7566478587687016,0.0006624907097323225
577,0.08549042604863644,0.15343547891825438,0.8433320056647062,0.9436301440000534,0.743033867329359,0.0006603668952207324
578,0.08514861389994621,0.1584406062029302,0.8496663775295019,0.9479448571801186,0.7513878978788853,0.0006582398506368586
579,0.08378013968467712,0.13236340461298823,0.8521739169955254,0.9454045072197914,0.7589433267712593,0.0006561096188236672
580,0.08394495584070683,0.14768829243257642,0.8547622468322515,0.9495125636458397,0.7600119300186634,0.0006539762426883212
581,0.08454740606248379,0.15390558494254947,0.8519203159958124,0.9476623758673668,0.756178256124258,0.0006518397652013171
582,0.08765501715242863,0.13743035029619932,0.8490009568631649,0.9433627352118492,0.7546391785144806,0.0006497002293956184
583,0.08681625872850418,0.1399910133332014,0.8386099152266979,0.9374949857592583,0.7397248446941376,0.0006475576783657895
584,0.08314722031354904,0.16754608880728483,0.8544126003980637,0.9507955238223076,0.7580296769738197,0.000645412155267128
585,0.08341643773019314,0.14588897489011288,0.8480669632554054,0.9454112350940704,0.7507226914167404,0.0006432637033147937
586,0.08192993886768818,0.15743432007730007,0.8492773212492466,0.9470692127943039,0.7514854297041893,0.0006411123657829406
587,0.08798708766698837,0.12920321943238378,0.8442457169294357,0.9389173313975334,0.749574102461338,0.0006389581860038434
588,0.08421630412340164,0.13800297770649195,0.8593485001474619,0.9498122557997704,0.7688847444951534,0.0006368012073670262
589,0.08992207236588001,0.14526741160079837,0.836756044998765,0.9390105828642845,0.7345015071332455,0.0006346414733183868
590,0.08772123605012894,0.122673817910254,0.85469676181674,0.9444386139512062,0.7649549096822739,0.0006324790273593226
591,0.08615719340741634,0.14046044182032347,0.8502715732902288,0.9456241130828857,0.754919033497572,0.0006303139130458555
592,0.08366367407143116,0.1698448578827083,0.844723217189312,0.9462114945054054,0.7432349398732185,0.000628146173987752
593,0.08356916904449463,0.13619912695139647,0.8383674137294292,0.9363327473402023,0.7404020801186562,0.0006259758538476471
594,0.08382645063102245,0.16352148447185755,0.8584666345268488,0.9521573707461357,0.7647758983075619,0.0006238029963401637
595,0.08227039873600006,0.15514113334938884,0.8424797467887402,0.943710133433342,0.7412493601441383,0.0006216276452310326
596,0.08167409151792526,0.13414768548682332,0.8499022275209427,0.944146491587162,0.7556579634547234,0.0006194498443362102
597,0.08133555203676224,0.15604700380936265,0.857222767546773,0.9504937008023262,0.7639518342912197,0.0006172696375209974
598,0.09074444882571697,0.13498792285099626,0.8536337222903967,0.9458948895335197,0.7613725550472736,0.0006150870686991549
599,0.08581973239779472,0.14811565540730953,0.8138610199093819,0.9211376756429672,0.7065843641757965,0.0006129021818320181
600,0.08611487410962582,0.14066134486347437,0.846387566998601,0.9437061175704002,0.7490690164268017,0.0006107150209276137
601,0.08484433405101299,0.13660797802731395,0.8496774099767208,0.9449541419744492,0.7544006779789925,0.0006085256300397715
602,0.08199113234877586,0.12652425048872828,0.8500801920890808,0.9426165297627449,0.7575438544154167,0.0006063340532672379
603,0.084515530616045,0.1502866055816412,0.8506760373711586,0.9475897029042244,0.7537623718380928,0.000604140334752787
604,0.08242125809192657,0.13601521961390972,0.8469747062772512,0.9430076777935028,0.7509417347609997,0.0006019445186823324
605,0.08099213428795338,0.13864011596888304,0.8530779201537371,0.9465167969465256,0.7596390433609486,0.0005997466492840368
606,0.0856595691293478,0.12978478893637657,0.8396002873778343,0.9353746548295021,0.7438259199261665,0.0005975467708274201
607,0.07973276637494564,0.22126468271017075,0.8448797380551696,0.9502832889556885,0.7394761871546507,0.0005953449276224697
608,0.0808558501303196,0.14321317709982395,0.8511026129126549,0.9459537267684937,0.7562514990568161,0.0005931411640187469
609,0.08565854094922543,0.14456743653863668,0.8585787583142519,0.9507451504468918,0.766412366181612,0.0005909355244044928
610,0.08542289026081562,0.18101477669551969,0.8477935586124659,0.948754109442234,0.7468330077826977,0.0005887280532057363
611,0.08738225512206554,0.1381639069877565,0.8558625504374504,0.9475584179162979,0.7641666829586029,0.0005865187948853975
612,0.08399993740022182,0.15467960527166724,0.8283223137259483,0.9343132823705673,0.7223313450813293,0.0005843077939423927
613,0.08531494997441769,0.1230415990576148,0.8545576669275761,0.9444252178072929,0.7646901160478592,0.0005820950949107383
614,0.08656972832977772,0.13043097872287035,0.8523708116263151,0.9447930529713631,0.7599485702812672,0.0005798807423586535
615,0.08469750732183456,0.15323386993259192,0.8582979254424572,0.9511693641543388,0.7654264867305756,0.000577664780887663
616,0.08254793658852577,0.1534202010370791,0.8332269731909037,0.9375980794429779,0.7288558669388294,0.000575447255131698
617,0.08128362521529198,0.14084174763411283,0.860077990218997,0.9511677250266075,0.7689882554113865,0.0005732282097561977
618,0.08286356553435326,0.13469063490629196,0.8375536557286978,0.9361091703176498,0.7389981411397457,0.0005710076894572099
619,0.08380487374961376,0.15937865152955055,0.8539579175412655,0.9503671899437904,0.7575486451387405,0.0005687857389604894
620,0.08421443030238152,0.12668266193941236,0.8508873730897903,0.943065233528614,0.7587095126509666,0.000566562403020599
621,0.08321295492351055,0.15386365912854671,0.8336603157222271,0.9379032924771309,0.7294173389673233,0.0005643377264200068
622,0.08308558911085129,0.1388359572738409,0.8633657451719046,0.952146515250206,0.7745849750936031,0.0005621117539681843
623,0.08777065761387348,0.21087995450943708,0.8466700380668044,0.9505516290664673,0.7427884470671415,0.0005598845305007042
624,0.08866119012236595,0.13464878778904676,0.8369855768978596,0.9340706393122673,0.7399005144834518,0.0005576561008783373
625,0.08419406600296497,0.14383369963616133,0.8294949550181627,0.9332229942083359,0.7257669158279896,0.0005554265099861487
626,0.08537440001964569,0.12838047789409757,0.8551033474504948,0.9457395970821381,0.7644670978188515,0.0005531958027325935
627,0.08385412953794003,0.15825843764469028,0.8401785790920258,0.9432613477110863,0.7370958104729652,0.0005509640240486134
628,0.08427082374691963,0.19043874647468328,0.8522154353559017,0.9517340362071991,0.7526968345046043,0.0005487312188867299
629,0.08438380062580109,0.14422271959483624,0.8256140202283859,0.9269903674721718,0.7242376729846001,0.0005464974322201405
630,0.08588927052915096,0.13706161361187696,0.8278696648776531,0.9276488125324249,0.7280905172228813,0.0005442627090418118
631,0.08332315646111965,0.17130345664918423,0.831748079508543,0.9396976605057716,0.7237984985113144,0.0005420270943635739
632,0.08218321204185486,0.13393158465623856,0.8339309636503458,0.9335886016488075,0.7342733256518841,0.0005397906332152134
633,0.08238642290234566,0.13399564940482378,0.8431533202528954,0.9384479820728302,0.7478586584329605,0.0005375533706435663
634,0.08052714727818966,0.1430576448328793,0.856824854388833,0.9492966383695602,0.7643530704081059,0.0005353153517116115
635,0.08554580062627792,0.1427908819168806,0.8542102482169867,0.9479360356926918,0.7604844607412815,0.0005330766214975616
636,0.08114847727119923,0.13391978340223432,0.8462749179452658,0.9420508369803429,0.7504989989101887,0.000530837225093957
637,0.0860210545361042,0.13265159912407398,0.8495576027780771,0.9439241215586662,0.755191083997488,0.0005285972076067553
638,0.08288705721497536,0.12601602356880903,0.8560220338404179,0.946204885840416,0.7658391818404198,0.0005263566141544246
639,0.08166697435081005,0.17303580697625875,0.84773881547153,0.9485341385006905,0.7469434924423695,0.0005241154898670344
640,0.07840798422694206,0.14038786431774497,0.858047204092145,0.9495291709899902,0.7665652371942997,0.0005218738798853457
641,0.07846046425402164,0.14182375045493245,0.8442678786814213,0.9422965347766876,0.7462392225861549,0.0005196318293599028
642,0.07895693928003311,0.15783078828826547,0.8480336703360081,0.9470377638936043,0.7490295767784119,0.0005173893834501228
643,0.08048276603221893,0.1825662930496037,0.8525493172928691,0.951846107840538,0.7532525267452002,0.0005151465873233875
644,0.07931586727499962,0.12516693118959665,0.8522446788847446,0.9441793113946915,0.7603100463747978,0.0005129034861541321
645,0.07974429614841938,0.14012863021343946,0.8483110815286636,0.9445908293128014,0.7520313337445259,0.0005106601251229362
646,0.07842804491519928,0.14434654591605067,0.850115092471242,0.9461433440446854,0.7540868408977985,0.0005084165494156138
647,0.08019538037478924,0.11670129373669624,0.8684831634163857,0.9518169909715652,0.785149335861206,0.0005061728042223026
648,0.07961481809616089,0.1566739664413035,0.8499680310487747,0.9477814510464668,0.7521546110510826,0.0005039289347365538
649,0.07895975187420845,0.13280993374064565,0.8496318683028221,0.9437399804592133,0.755523756146431,0.0005016849861544231
650,0.07630955800414085,0.13657882763072848,0.846120672300458,0.9425289705395699,0.749712374061346,0.0004994410036735581
651,0.08014432154595852,0.14641716610640287,0.8495613727718592,0.9460159540176392,0.7531067915260792,0.0004971970324922901
652,0.07962474599480629,0.1917119026184082,0.846528927795589,0.9486981257796288,0.7443597298115492,0.0004949531178087224
653,0.08013983257114887,0.15328992903232574,0.8531493749469519,0.9484229758381844,0.7578757740557194,0.0004927093048198208
654,0.08375701680779457,0.14554584305733442,0.8218706361949444,0.9239087104797363,0.7198325619101524,0.0004904656387205019
655,0.07954048365354538,0.202385189011693,0.8471866035833955,0.9501023069024086,0.7442709002643824,0.0004882221647027247
656,0.07955106534063816,0.1265886309556663,0.8471963442862034,0.9409289881587029,0.7534637004137039,0.0004859789279545781
657,0.07830905355513096,0.15408351691439748,0.8457635249942541,0.9451176598668098,0.7464093901216984,0.00048373597365937296
658,0.08159149065613747,0.171661629807204,0.8524408582597971,0.9496441930532455,0.7552375234663486,0.0004814933469947304
659,0.07871190831065178,0.12709134630858898,0.8420675694942474,0.9373318180441856,0.7468033209443092,0.0004792510931316727
660,0.07751813158392906,0.13483150955289602,0.8508962839841843,0.9448062181472778,0.7569863498210907,0.00047700925723371287
661,0.07711378671228886,0.14623471582308412,0.8367420379072428,0.9378669708967209,0.7356171049177647,0.0004747678844559454
662,0.07839019224047661,0.12537172017619014,0.8500333279371262,0.9422299563884735,0.7578366994857788,0.00047252701994413704
663,0.07829243876039982,0.1271940991282463,0.85912667773664,0.9482380747795105,0.7700152806937695,0.00047028670883381607
664,0.0788592342287302,0.13455880573019385,0.858920257538557,0.9493877962231636,0.7684527188539505,0.00046804699624936486
665,0.07655022665858269,0.13831331441178918,0.855337131768465,0.9481757581233978,0.7624985054135323,0.0004658079273031101
666,0.07811696082353592,0.1424845326691866,0.8568911142647266,0.9490486308932304,0.7647335976362228,0.0004635695470944145
667,0.07669251970946789,0.16997784934937954,0.8421093318611383,0.9448929131031036,0.739325750619173,0.0004613319007087677
668,0.07969017699360847,0.16000615432858467,0.8575942330062389,0.9508527740836143,0.7643356919288635,0.00045909503321687946
669,0.07819264568388462,0.1338888448663056,0.8505170047283173,0.9435174018144608,0.7575166076421738,0.00045685898967376995
670,0.07873383164405823,0.14080273360013962,0.8499567024409771,0.9443229138851166,0.7555904909968376,0.0004546238151178644
671,0.08595533296465874,0.13554413756355643,0.8480053301900625,0.9427885562181473,0.7532221041619778,0.0004523895545700842
672,0.08251867443323135,0.1406095800921321,0.8377634026110172,0.9353377148509026,0.7401890903711319,0.00045015625303294123
673,0.08066166751086712,0.15736226784065366,0.8566073104739189,0.9506397098302841,0.7625749111175537,0.00044792395548963075
674,0.07735310681164265,0.14840360824018717,0.8436521403491497,0.9438011795282364,0.743503101170063,0.0004456927069031254
675,0.0773419737815857,0.125815543346107,0.8357947394251823,0.93325275182724,0.7383367270231247,0.0004434625522152702
676,0.07695207186043262,0.1699343197979033,0.8522155396640301,0.9502712041139603,0.7541598752140999,0.00044123353634587615
677,0.07789053581655025,0.13077975250780582,0.8541139084845781,0.9460795968770981,0.7621482200920582,0.0004390057041918168
678,0.07956487126648426,0.16094897454604506,0.8540248535573483,0.9497292935848236,0.7583204135298729,0.00043677910062612276
679,0.07827000133693218,0.14528492372483015,0.8523736670613289,0.9474869966506958,0.757260337471962,0.00043455377049707886
680,0.07856188155710697,0.12658418202772737,0.850057415664196,0.9432540982961655,0.7568607330322266,0.0004323297586273202
681,0.07683294825255871,0.17722532339394093,0.852401134558022,0.9503510445356369,0.7544512245804071,0.0004301071098129295
682,0.07601519115269184,0.13000921392813325,0.8466855436563492,0.9414207488298416,0.7519503384828568,0.00042788586882253424
683,0.07706307806074619,0.12748552625998855,0.8617903776466846,0.9498436003923416,0.7737371549010277,0.0004256660803964063
684,0.07703369297087193,0.14250532584264874,0.8552414141595364,0.9488582387566566,0.7616245895624161,0.0004234477892455597
685,0.07829011604189873,0.11490885633975267,0.8581499755382538,0.9453592821955681,0.7709406688809395,0.00042123104005085016
686,0.07636977359652519,0.13181097246706486,0.852711608633399,0.9458611086010933,0.7595621086657047,0.00041901587746207534
687,0.07700177654623985,0.13880097772926092,0.8600112516433001,0.9501733407378197,0.7698491625487804,0.00041680234609707583
688,0.07692310772836208,0.143776829354465,0.8471989054232836,0.9440910369157791,0.750306773930788,0.0004145904905408356
689,0.07706352695822716,0.12490594806149602,0.8501707725226879,0.9424297511577606,0.7579117938876152,0.0004123803553445844
690,0.07867962121963501,0.14214451843872666,0.8520493805408478,0.9470197781920433,0.7570789828896523,0.00041017198502490087
691,0.07570639997720718,0.18105259630829096,0.8510707970708609,0.9501742124557495,0.7519673816859722,0.00040796542406281545
692,0.0750120747834444,0.13477671891450882,0.8562503904104233,0.9486485570669174,0.7638522237539291,0.0004057607169029141
693,0.0770514290779829,0.14779119659215212,0.8514174278825521,0.9473338425159454,0.7555010132491589,0.00040355790795244383
694,0.07760700397193432,0.17396399099379778,0.8463673740625381,0.9472811371088028,0.7454536110162735,0.00040135704158041774
695,0.07661982998251915,0.1432781321927905,0.8551556076854467,0.9486442655324936,0.7616669498383999,0.0003991581621167214
696,0.0751937385648489,0.14692451618611813,0.842888955026865,0.9422382786870003,0.7435396313667297,0.0003969613138512201
697,0.07851358503103256,0.17165129771456122,0.8500369377434254,0.9488859698176384,0.7511879056692123,0.0003947665410328669
698,0.07434465922415257,0.13892545085400343,0.8528405260294676,0.9476518630981445,0.7580291889607906,0.0003925738878688107
699,0.07586872950196266,0.1689700484275818,0.8561885189265013,0.952179029583931,0.7601980082690716,0.0003903833985235069
700,0.07490656524896622,0.14116676710546017,0.8564592786133289,0.9493791460990906,0.7635394111275673,0.00038819511711782697
701,0.0755718033760786,0.15223336080089211,0.8541354797780514,0.9491461664438248,0.759124793112278,0.00038600908772816966
702,0.07564248889684677,0.13756531290709972,0.8500705640763044,0.9452402517199516,0.7549008764326572,0.00038382535438557397
703,0.07448996976017952,0.14511079946532845,0.8503228724002838,0.9464203491806984,0.7542253956198692,0.00038164396107483184
704,0.07503649219870567,0.13201754866167903,0.8461182489991188,0.9408728554844856,0.751363642513752,0.0003794649517336024
705,0.07388521172106266,0.14228971395641565,0.8497832585126162,0.9458399713039398,0.7537265457212925,0.00037728837025152636
706,0.0741877630352974,0.13654981181025505,0.8564956765621901,0.9486116766929626,0.7643796764314175,0.00037511426046934283
707,0.0743287056684494,0.128939897287637,0.8531998042017221,0.9454860016703606,0.7609136067330837,0.00037294266617800606
708,0.07566903531551361,0.19674926437437534,0.8531317245215178,0.9523390233516693,0.7539244256913662,0.0003707736311178027
709,0.07566627487540245,0.1358843557536602,0.844653096050024,0.941070057451725,0.7482361346483231,0.0003686071989774715
710,0.0749053880572319,0.12576882168650627,0.8419844955205917,0.9375294670462608,0.7464395239949226,0.0003664434133933236
711,0.07521704025566578,0.13293241756036878,0.8528778534382582,0.9462506547570229,0.7595050521194935,0.00036428231794836263
712,0.07464645244181156,0.14330187859013677,0.8461971078068018,0.9437521696090698,0.7486420460045338,0.0003621239561714076
713,0.07554172165691853,0.12582601746544242,0.8464208617806435,0.9404122680425644,0.7524294555187225,0.00035996837153621624
714,0.07602746784687042,0.17307813419029117,0.8567396979779005,0.952280193567276,0.761199202388525,0.0003578156074606082
715,0.07567809149622917,0.15128641296178102,0.8554941080510616,0.9496685490012169,0.7613196671009064,0.00035566570730559237
716,0.07627224735915661,0.1340141803957522,0.8451039828360081,0.9411328211426735,0.7490751445293427,0.0003535187143744918
717,0.07465047389268875,0.14472749829292297,0.8584088757634163,0.9499948024749756,0.766822949051857,0.0003513746719120724
718,0.07441787049174309,0.12855069246143103,0.8496949225664139,0.9428586289286613,0.7565312162041664,0.0003492336231036721
719,0.07367239892482758,0.15256382804363966,0.8539203256368637,0.9495009258389473,0.7583397254347801,0.00034709561107432976
720,0.07329728081822395,0.13242945494130254,0.8578990809619427,0.9488045200705528,0.7669936418533325,0.00034496067888791827
721,0.07258125580847263,0.12386175524443388,0.8465648964047432,0.9401516690850258,0.7529781237244606,0.0003428288695462756
722,0.07419909164309502,0.1434489693492651,0.856339855119586,0.9497178494930267,0.7629618607461452,0.00034070022598833963
723,0.07209158316254616,0.14167650137096643,0.8592898920178413,0.9508556351065636,0.7677241489291191,0.000338574791089283
724,0.07393938768655062,0.1371768950484693,0.8491365723311901,0.9443495348095894,0.7539236098527908,0.0003364526076596493
725,0.07424964010715485,0.16812433768063784,0.8434292823076248,0.9453536346554756,0.741504929959774,0.00033433371844449137
726,0.07392732426524162,0.1291867340914905,0.8610476870089769,0.9497093483805656,0.7723860256373882,0.0003322181661225097
727,0.07442714832723141,0.14389781281352043,0.8534385859966278,0.947849415242672,0.7590277567505836,0.00033010599330519246
728,0.07309551164507866,0.16597970435395837,0.8550199288874865,0.9504153952002525,0.7596244625747204,0.0003279972425359587
729,0.07441980578005314,0.13777133589610457,0.8498706333339214,0.9449072405695915,0.7548340260982513,0.0003258919562893002
730,0.07479618117213249,0.12732655415311456,0.8436144068837166,0.9387250766158104,0.7485037371516228,0.0003237901769699259
731,0.07488272339105606,0.1313881790265441,0.8388231545686722,0.9359704703092575,0.7416758388280869,0.00032169194691190884
732,0.07438811101019382,0.13571351347491145,0.8540652934461832,0.9470503777265549,0.7610802091658115,0.00031959730837783203
733,0.0728770513087511,0.15281379967927933,0.8514213114976883,0.9480259418487549,0.7548166811466217,0.0003175063035579387
734,0.07611931301653385,0.14636859530583024,0.849712360650301,0.9460470154881477,0.7533777058124542,0.00031541897456928094
735,0.07560665719211102,0.1505588279105723,0.8535687178373337,0.9479193761944771,0.7592180594801903,0.00031333536345487295
736,0.07471149228513241,0.1509771435521543,0.8548920545727015,0.949775867164135,0.7600082419812679,0.00031125551218284293
737,0.07303028739988804,0.14064978854730725,0.8581492118537426,0.9497004672884941,0.7665979564189911,0.00030917946264558837
