epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,2198.54,1.21807,0.61166,0.87486,0.4539,0.16574,0.18866,0.10547,1.35115,0.66951,0.91774,0.00701588,0.00701588,0.00701588
187,2210.25,1.22725,0.60908,0.87633,0.45499,0.16799,0.18534,0.10353,1.33791,0.67077,0.91686,0.0069873,0.0069873,0.0069873
188,2221.85,1.23365,0.62258,0.8767,0.46685,0.16154,0.18745,0.1029,1.38596,0.70905,0.92747,0.00695864,0.00695864,0.00695864
189,2233.35,1.23386,0.62037,0.87824,0.46495,0.16327,0.19279,0.10666,1.37854,0.69641,0.92489,0.00692991,0.00692991,0.00692991
190,2244.81,1.23566,0.61915,0.87736,0.47695,0.16357,0.19177,0.10529,1.38581,0.70601,0.9291,0.0069011,0.0069011,0.0069011
191,2256.41,1.22841,0.61326,0.87672,0.49758,0.16046,0.19001,0.10469,1.3768,0.69161,0.93104,0.00687222,0.00687222,0.00687222
192,2267.93,1.23307,0.61577,0.8783,0.4913,0.16118,0.19369,0.1078,1.35783,0.6864,0.92553,0.00684326,0.00684326,0.00684326
193,2279.52,1.23576,0.61751,0.87495,0.47404,0.16835,0.19681,0.10714,1.38779,0.70179,0.92717,0.00681424,0.00681424,0.00681424
194,2290.98,1.22636,0.61715,0.87249,0.48386,0.1657,0.19504,0.10879,1.33484,0.67751,0.9159,0.00678514,0.00678514,0.00678514
195,2302.66,1.21991,0.61696,0.87308,0.4518,0.16761,0.19387,0.10681,1.36807,0.68775,0.91868,0.00675598,0.00675598,0.00675598
196,2314.19,1.22789,0.60372,0.87463,0.4721,0.16724,0.19581,0.10885,1.3545,0.68535,0.91886,0.00672675,0.00672675,0.00672675
197,2325.84,1.21001,0.60213,0.87283,0.49808,0.16699,0.19966,0.11092,1.34641,0.68229,0.92213,0.00669746,0.00669746,0.00669746
198,2337.42,1.20955,0.60374,0.87278,0.48756,0.16953,0.19665,0.10936,1.34889,0.6683,0.921,0.0066681,0.0066681,0.0066681
199,2349.14,1.21371,0.60498,0.87224,0.49676,0.16485,0.19152,0.10694,1.34633,0.6708,0.92121,0.00663867,0.00663867,0.00663867
200,2360.76,1.20649,0.60524,0.8717,0.50877,0.16455,0.19525,0.10935,1.33397,0.66996,0.91794,0.00660918,0.00660918,0.00660918
201,2372.26,1.20272,0.60725,0.87026,0.49402,0.16705,0.19978,0.11114,1.3375,0.67241,0.91983,0.00657963,0.00657963,0.00657963
202,2383.67,1.21363,0.6076,0.87339,0.50864,0.16327,0.18985,0.1053,1.35369,0.67745,0.9202,0.00655002,0.00655002,0.00655002
203,2395.07,1.21527,0.60077,0.87329,0.46644,0.16865,0.19365,0.10816,1.32534,0.66062,0.91741,0.00652036,0.00652036,0.00652036
204,2406.4,1.20018,0.59754,0.87147,0.47118,0.16861,0.19468,0.10819,1.33361,0.66781,0.91782,0.00649063,0.00649063,0.00649063
205,2417.92,1.20541,0.60003,0.87278,0.47904,0.17165,0.19543,0.10856,1.32119,0.66178,0.91348,0.00646085,0.00646085,0.00646085
206,2429.51,1.19633,0.59756,0.87122,0.47908,0.16956,0.19473,0.1078,1.34354,0.66747,0.91734,0.00643101,0.00643101,0.00643101
207,2441.18,1.19204,0.59903,0.87315,0.45873,0.1732,0.19112,0.10601,1.33115,0.65604,0.91652,0.00640111,0.00640111,0.00640111
208,2452.77,1.19744,0.59952,0.87069,0.45483,0.17286,0.19221,0.10591,1.35751,0.67165,0.92182,0.00637116,0.00637116,0.00637116
209,2464.35,1.19942,0.59448,0.87282,0.45087,0.16641,0.1915,0.10393,1.39958,0.72765,0.92677,0.00634117,0.00634117,0.00634117
210,2476.05,1.19141,0.59049,0.86966,0.45629,0.168,0.19612,0.10754,1.38528,0.70225,0.92288,0.00631112,0.00631112,0.00631112
211,2487.74,1.19812,0.59866,0.87212,0.48059,0.16989,0.19573,0.10861,1.33821,0.67265,0.91609,0.00628101,0.00628101,0.00628101
212,2499.36,1.19037,0.59169,0.86885,0.48267,0.17158,0.19516,0.10917,1.31199,0.65954,0.91278,0.00625087,0.00625087,0.00625087
213,2511.04,1.1981,0.5972,0.86704,0.47391,0.16926,0.19767,0.1093,1.34867,0.67938,0.91612,0.00622067,0.00622067,0.00622067
214,2522.74,1.18601,0.59859,0.86738,0.51855,0.1643,0.19159,0.10607,1.33044,0.66948,0.9152,0.00619043,0.00619043,0.00619043
215,2534.42,1.18648,0.59447,0.8679,0.48022,0.16983,0.20051,0.11085,1.35338,0.67527,0.92054,0.00616014,0.00616014,0.00616014
216,2546.08,1.18557,0.59039,0.86985,0.46559,0.17187,0.19955,0.11051,1.34708,0.67575,0.9189,0.00612981,0.00612981,0.00612981
217,2557.84,1.18356,0.5906,0.86948,0.4553,0.16916,0.19144,0.1062,1.3567,0.67529,0.9256,0.00609944,0.00609944,0.00609944
218,2569.44,1.18014,0.58878,0.86889,0.46677,0.16847,0.18913,0.10568,1.35014,0.66728,0.91929,0.00606902,0.00606902,0.00606902
219,2581.05,1.18288,0.58872,0.86857,0.47861,0.1652,0.19504,0.10779,1.36361,0.68732,0.92181,0.00603856,0.00603856,0.00603856
220,2592.64,1.18414,0.58562,0.86681,0.55647,0.16265,0.19883,0.10993,1.34474,0.68365,0.92126,0.00600807,0.00600807,0.00600807
221,2604.27,1.17386,0.58406,0.86883,0.54897,0.16507,0.19892,0.10955,1.34717,0.6772,0.92083,0.00597754,0.00597754,0.00597754
222,2615.9,1.16896,0.58782,0.86671,0.49104,0.16891,0.19655,0.10817,1.3433,0.67065,0.91911,0.00594697,0.00594697,0.00594697
223,2627.51,1.17529,0.58739,0.86724,0.47548,0.16813,0.19546,0.10896,1.33896,0.67481,0.91784,0.00591636,0.00591636,0.00591636
224,2639.15,1.17231,0.58483,0.86765,0.50605,0.16788,0.18978,0.10506,1.32788,0.675,0.91689,0.00588573,0.00588573,0.00588573
225,2650.79,1.17654,0.5875,0.86448,0.52966,0.16645,0.19158,0.10708,1.31407,0.67181,0.91147,0.00585505,0.00585505,0.00585505
226,2662.35,1.16197,0.58404,0.86347,0.48757,0.16809,0.19147,0.10627,1.3373,0.68436,0.91301,0.00582435,0.00582435,0.00582435
227,2673.75,1.17226,0.57902,0.86696,0.46797,0.17128,0.19536,0.10881,1.32679,0.66809,0.91569,0.00579362,0.00579362,0.00579362
228,2685.25,1.1634,0.57617,0.86538,0.438,0.1721,0.19463,0.11012,1.31735,0.66713,0.91529,0.00576285,0.00576285,0.00576285
229,2696.79,1.15699,0.57985,0.86535,0.43874,0.17293,0.19379,0.10852,1.33206,0.65901,0.91869,0.00573206,0.00573206,0.00573206
230,2708.39,1.15371,0.57441,0.86517,0.45118,0.17324,0.19254,0.10731,1.32264,0.65457,0.91736,0.00570124,0.00570124,0.00570124
231,2720.05,1.15874,0.57258,0.86586,0.46798,0.17294,0.19749,0.10934,1.34132,0.65798,0.91767,0.0056704,0.0056704,0.0056704
232,2731.5,1.15255,0.57551,0.86368,0.49093,0.17199,0.20129,0.11202,1.31302,0.64994,0.91335,0.00563953,0.00563953,0.00563953
233,2743.13,1.15273,0.58198,0.8638,0.48214,0.16997,0.19554,0.10748,1.34351,0.66447,0.91988,0.00560864,0.00560864,0.00560864
234,2754.61,1.14057,0.57515,0.86237,0.48979,0.16696,0.20147,0.11176,1.35407,0.69144,0.92349,0.00557773,0.00557773,0.00557773
235,2766.16,1.16196,0.57709,0.86222,0.47807,0.16805,0.20313,0.11098,1.36581,0.70258,0.92284,0.00554679,0.00554679,0.00554679
236,2777.79,1.15163,0.57655,0.86422,0.48587,0.16898,0.19718,0.10786,1.35943,0.68512,0.91923,0.00551584,0.00551584,0.00551584
237,2789.41,1.14456,0.57232,0.86289,0.53742,0.166,0.20207,0.11164,1.32461,0.6629,0.91236,0.00548486,0.00548486,0.00548486
238,2801.08,1.14403,0.57841,0.86271,0.4835,0.1724,0.20059,0.11217,1.30818,0.6581,0.9078,0.00545387,0.00545387,0.00545387
239,2812.73,1.13411,0.56903,0.86191,0.47296,0.1736,0.19764,0.10916,1.31863,0.66079,0.90782,0.00542287,0.00542287,0.00542287
240,2824.36,1.14885,0.57008,0.8626,0.46249,0.17324,0.19934,0.11055,1.33393,0.66765,0.9153,0.00539185,0.00539185,0.00539185
241,2835.93,1.14213,0.5685,0.86214,0.46602,0.17439,0.19954,0.11156,1.3107,0.65197,0.91377,0.00536081,0.00536081,0.00536081
242,2847.47,1.13972,0.5693,0.86142,0.45708,0.17482,0.20447,0.11404,1.32072,0.6582,0.91348,0.00532977,0.00532977,0.00532977
243,2859.08,1.13318,0.56614,0.86201,0.47432,0.17314,0.20445,0.11478,1.31407,0.65873,0.91102,0.00529871,0.00529871,0.00529871
244,2870.77,1.13465,0.56196,0.86204,0.46093,0.17423,0.20491,0.11459,1.32252,0.66609,0.91193,0.00526764,0.00526764,0.00526764
245,2882.43,1.1416,0.56706,0.86141,0.49099,0.174,0.20385,0.11298,1.32757,0.65921,0.91181,0.00523657,0.00523657,0.00523657
246,2894.1,1.12434,0.55754,0.85997,0.48569,0.17423,0.20134,0.11213,1.31599,0.6457,0.91251,0.00520548,0.00520548,0.00520548
247,2905.68,1.12273,0.56203,0.8602,0.48228,0.1722,0.19831,0.10976,1.32582,0.64576,0.91379,0.00517439,0.00517439,0.00517439
248,2917.25,1.12952,0.56626,0.86094,0.45192,0.17333,0.19724,0.10826,1.34488,0.66708,0.91606,0.0051433,0.0051433,0.0051433
249,2928.77,1.13061,0.5664,0.86152,0.48548,0.1722,0.20437,0.11425,1.31013,0.66029,0.91198,0.0051122,0.0051122,0.0051122
250,2940.27,1.13192,0.56578,0.86014,0.49531,0.17085,0.20515,0.11338,1.32649,0.66967,0.91365,0.0050811,0.0050811,0.0050811
251,2951.68,1.12532,0.56169,0.86105,0.46715,0.17403,0.20809,0.11653,1.30286,0.65882,0.909,0.00505,0.00505,0.00505
252,2963.2,1.12514,0.56336,0.86035,0.51028,0.169,0.20164,0.11287,1.3165,0.65214,0.91362,0.0050189,0.0050189,0.0050189
253,2974.65,1.12667,0.55888,0.86085,0.4743,0.17445,0.19973,0.11125,1.3139,0.64338,0.91229,0.0049878,0.0049878,0.0049878
254,2986.12,1.11775,0.55738,0.85988,0.4874,0.17152,0.20251,0.11365,1.30716,0.64459,0.91242,0.0049567,0.0049567,0.0049567
255,2997.7,1.11838,0.56128,0.85928,0.47727,0.1738,0.19778,0.1109,1.304,0.64029,0.91222,0.00492561,0.00492561,0.00492561
256,3009.26,1.11893,0.55526,0.85915,0.49071,0.17416,0.19963,0.1117,1.29544,0.63651,0.90987,0.00489452,0.00489452,0.00489452
257,3020.87,1.11324,0.55902,0.85785,0.51268,0.17556,0.204,0.11324,1.29812,0.63782,0.90976,0.00486343,0.00486343,0.00486343
258,3032.42,1.1156,0.55584,0.85969,0.45953,0.17583,0.20062,0.1118,1.31544,0.64566,0.91177,0.00483236,0.00483236,0.00483236
259,3043.93,1.11342,0.55425,0.85875,0.45965,0.17688,0.2042,0.11377,1.31154,0.65157,0.91095,0.00480129,0.00480129,0.00480129
260,3055.48,1.10538,0.55555,0.85795,0.45553,0.17767,0.20335,0.11258,1.31507,0.6485,0.90905,0.00477023,0.00477023,0.00477023
261,3066.94,1.10227,0.55668,0.85871,0.47424,0.17621,0.20137,0.11322,1.30172,0.63757,0.90945,0.00473919,0.00473919,0.00473919
262,3078.51,1.10123,0.55293,0.85798,0.48761,0.17149,0.20071,0.11214,1.30788,0.64755,0.91198,0.00470815,0.00470815,0.00470815
263,3090.09,1.10201,0.55182,0.85786,0.47426,0.17116,0.19654,0.10921,1.32536,0.65827,0.91302,0.00467713,0.00467713,0.00467713
264,3101.75,1.10451,0.55279,0.85684,0.47423,0.17362,0.20087,0.11245,1.30412,0.65019,0.91046,0.00464613,0.00464613,0.00464613
265,3113.53,1.10326,0.55576,0.85609,0.47038,0.17672,0.20451,0.11429,1.29616,0.63795,0.90648,0.00461514,0.00461514,0.00461514
266,3125.2,1.09581,0.54966,0.85553,0.50887,0.17089,0.20535,0.11357,1.32255,0.65126,0.912,0.00458416,0.00458416,0.00458416
267,3136.86,1.09918,0.55111,0.85668,0.49053,0.1709,0.20078,0.11143,1.3313,0.65434,0.91398,0.00455321,0.00455321,0.00455321
268,3148.47,1.10278,0.54658,0.85651,0.48402,0.16978,0.19644,0.10987,1.33069,0.65707,0.91367,0.00452227,0.00452227,0.00452227
269,3160.13,1.09087,0.5436,0.85717,0.46893,0.17316,0.20391,0.1145,1.31591,0.65713,0.91333,0.00449136,0.00449136,0.00449136
270,3171.67,1.09388,0.54816,0.85541,0.48257,0.17419,0.20433,0.11425,1.31578,0.65732,0.9127,0.00446047,0.00446047,0.00446047
271,3183.25,1.08461,0.54233,0.85532,0.47846,0.17453,0.20474,0.11474,1.31218,0.64684,0.91232,0.0044296,0.0044296,0.0044296
272,3194.8,1.08034,0.54112,0.8528,0.50476,0.17463,0.20967,0.11731,1.30284,0.646,0.91256,0.00439876,0.00439876,0.00439876
273,3206.42,1.08022,0.53913,0.85345,0.47871,0.17558,0.20716,0.11587,1.31114,0.65169,0.91071,0.00436794,0.00436794,0.00436794
274,3218.07,1.0854,0.54042,0.85373,0.47986,0.17703,0.20284,0.11348,1.30017,0.63699,0.90869,0.00433715,0.00433715,0.00433715
275,3229.69,1.07345,0.53704,0.85356,0.4943,0.17624,0.20183,0.11327,1.28642,0.63228,0.90754,0.00430638,0.00430638,0.00430638
276,3241.28,1.07715,0.54022,0.85399,0.51624,0.17537,0.20257,0.11333,1.29185,0.63334,0.90581,0.00427565,0.00427565,0.00427565
277,3252.94,1.08351,0.53991,0.85362,0.5138,0.17673,0.20256,0.11316,1.29178,0.63287,0.90616,0.00424495,0.00424495,0.00424495
278,3264.63,1.07962,0.5403,0.85292,0.49465,0.17596,0.20213,0.11381,1.2818,0.62904,0.90343,0.00421427,0.00421427,0.00421427
279,3276.23,1.07537,0.54348,0.85186,0.49524,0.1749,0.20816,0.11585,1.29283,0.63658,0.90689,0.00418364,0.00418364,0.00418364
280,3287.77,1.07637,0.54278,0.85185,0.46801,0.17582,0.20707,0.11535,1.29612,0.64285,0.90516,0.00415303,0.00415303,0.00415303
281,3299.34,1.06147,0.53992,0.85476,0.48797,0.17429,0.20837,0.11602,1.30294,0.64431,0.90688,0.00412246,0.00412246,0.00412246
282,3310.99,1.0822,0.54132,0.85386,0.50974,0.17267,0.20241,0.11172,1.32536,0.65405,0.91121,0.00409193,0.00409193,0.00409193
283,3322.56,1.08012,0.53702,0.85346,0.47222,0.17439,0.2044,0.11303,1.32935,0.66212,0.90919,0.00406144,0.00406144,0.00406144
284,3334.04,1.07188,0.53493,0.85353,0.49211,0.17196,0.20058,0.11112,1.32278,0.65314,0.90951,0.00403098,0.00403098,0.00403098
285,3345.51,1.06594,0.53248,0.85241,0.47734,0.17542,0.20586,0.11456,1.30334,0.64141,0.90841,0.00400056,0.00400056,0.00400056
286,3357.09,1.0628,0.53519,0.85304,0.49138,0.17531,0.20297,0.11335,1.30318,0.63506,0.91025,0.00397019,0.00397019,0.00397019
287,3368.57,1.05749,0.53149,0.85114,0.47899,0.17589,0.20459,0.11521,1.28933,0.63535,0.90854,0.00393986,0.00393986,0.00393986
288,3380.09,1.05158,0.52688,0.85133,0.49533,0.17319,0.20308,0.11447,1.28523,0.63544,0.90545,0.00390957,0.00390957,0.00390957
289,3391.56,1.05903,0.52894,0.85251,0.4709,0.17817,0.20475,0.11372,1.31192,0.63825,0.91071,0.00387933,0.00387933,0.00387933
290,3403.01,1.06311,0.53376,0.85096,0.47032,0.17885,0.20539,0.11483,1.30058,0.636,0.90841,0.00384913,0.00384913,0.00384913
291,3414.69,1.06119,0.53318,0.84961,0.47495,0.17739,0.20263,0.1124,1.30704,0.63418,0.90929,0.00381899,0.00381899,0.00381899
292,3426.15,1.05024,0.52772,0.85051,0.4834,0.17631,0.2055,0.11484,1.29552,0.63375,0.90541,0.00378888,0.00378888,0.00378888
293,3437.73,1.04946,0.52542,0.84967,0.48524,0.17805,0.20783,0.11687,1.28385,0.63043,0.90446,0.00375883,0.00375883,0.00375883
294,3449.41,1.04875,0.52313,0.84951,0.49284,0.17802,0.20818,0.11591,1.29287,0.63705,0.9052,0.00372884,0.00372884,0.00372884
295,3461.02,1.04397,0.52368,0.8487,0.49656,0.17622,0.20673,0.11545,1.29305,0.63706,0.90677,0.00369889,0.00369889,0.00369889
296,3472.5,1.04012,0.52337,0.84935,0.49926,0.17689,0.21169,0.1177,1.29561,0.64402,0.90905,0.00366899,0.00366899,0.00366899
297,3483.82,1.03777,0.51841,0.84969,0.48518,0.17875,0.2079,0.11677,1.28589,0.62311,0.90499,0.00363915,0.00363915,0.00363915
298,3495.51,1.03975,0.51997,0.84891,0.47574,0.17747,0.20965,0.11749,1.29717,0.63619,0.90502,0.00360937,0.00360937,0.00360937
299,3506.98,1.04151,0.52396,0.84902,0.48089,0.17693,0.21016,0.11769,1.29362,0.63152,0.90453,0.00357964,0.00357964,0.00357964
300,3518.29,1.0394,0.51969,0.84953,0.48866,0.1722,0.20839,0.11594,1.32167,0.64947,0.91124,0.00354998,0.00354998,0.00354998
301,3529.58,1.02989,0.5169,0.84966,0.48711,0.17204,0.20868,0.11575,1.32636,0.65217,0.91349,0.00352037,0.00352037,0.00352037
302,3540.92,1.02647,0.51868,0.84831,0.47997,0.17671,0.20932,0.11529,1.32259,0.64418,0.91122,0.00349082,0.00349082,0.00349082
303,3552.41,1.03081,0.51687,0.84833,0.47502,0.17601,0.2103,0.11681,1.31569,0.64294,0.90895,0.00346133,0.00346133,0.00346133
304,3563.84,1.02905,0.51667,0.84767,0.50323,0.17439,0.20973,0.11672,1.30868,0.63898,0.90858,0.0034319,0.0034319,0.0034319
305,3575.41,1.02893,0.51712,0.84907,0.49838,0.17498,0.21006,0.1171,1.29067,0.63512,0.90595,0.00340254,0.00340254,0.00340254
306,3586.97,1.02431,0.51434,0.84828,0.48339,0.17503,0.20588,0.11518,1.2955,0.62831,0.907,0.00337325,0.00337325,0.00337325
307,3598.57,1.02359,0.51362,0.84781,0.47545,0.17961,0.20779,0.11657,1.27715,0.61981,0.90412,0.00334402,0.00334402,0.00334402
308,3610.14,1.02478,0.5167,0.84634,0.51998,0.17645,0.20515,0.11592,1.2664,0.61585,0.90191,0.00331486,0.00331486,0.00331486
309,3621.69,1.01794,0.51321,0.84623,0.50788,0.17923,0.20769,0.11662,1.26757,0.62133,0.90304,0.00328576,0.00328576,0.00328576
310,3633.19,1.01685,0.51385,0.84556,0.50011,0.17957,0.21368,0.11956,1.27819,0.62477,0.90404,0.00325674,0.00325674,0.00325674
311,3644.7,1.01782,0.51091,0.8448,0.49783,0.17533,0.21243,0.11872,1.29981,0.6372,0.908,0.00322778,0.00322778,0.00322778
312,3656.23,1.01484,0.50727,0.8454,0.49602,0.17369,0.21112,0.11751,1.30546,0.64256,0.9093,0.0031989,0.0031989,0.0031989
313,3667.76,1.01321,0.50789,0.84555,0.5091,0.17652,0.21217,0.11844,1.28968,0.63293,0.90556,0.00317009,0.00317009,0.00317009
314,3679.21,1.01061,0.50867,0.84557,0.47988,0.17868,0.21193,0.11909,1.29275,0.62763,0.90679,0.00314136,0.00314136,0.00314136
315,3690.7,1.00942,0.50635,0.84698,0.48627,0.17844,0.21185,0.11677,1.30341,0.63459,0.90724,0.0031127,0.0031127,0.0031127
316,3702.25,1.00795,0.50762,0.84424,0.49509,0.17744,0.21076,0.11661,1.29193,0.62701,0.90663,0.00308412,0.00308412,0.00308412
317,3713.77,1.00418,0.50524,0.84435,0.50107,0.1762,0.21048,0.11687,1.30064,0.63258,0.90925,0.00305561,0.00305561,0.00305561
318,3725.32,1.00231,0.50292,0.84486,0.4889,0.17829,0.20977,0.11649,1.28903,0.62327,0.90575,0.00302719,0.00302719,0.00302719
319,3736.85,0.99807,0.50124,0.84379,0.47882,0.18108,0.21137,0.11776,1.28671,0.62008,0.90446,0.00299884,0.00299884,0.00299884
320,3748.35,0.99964,0.50463,0.84556,0.47806,0.17893,0.20877,0.11626,1.29618,0.62834,0.90671,0.00297058,0.00297058,0.00297058
321,3759.85,0.99409,0.50019,0.84496,0.49478,0.17774,0.20507,0.11401,1.28625,0.61965,0.90542,0.00294239,0.00294239,0.00294239
322,3771.24,1.00148,0.50239,0.84413,0.49442,0.17925,0.20677,0.11458,1.2948,0.62485,0.9067,0.00291429,0.00291429,0.00291429
323,3782.57,0.983,0.50055,0.84424,0.50556,0.17941,0.20451,0.11403,1.28133,0.62269,0.90155,0.00288628,0.00288628,0.00288628
324,3793.83,0.99755,0.5013,0.84359,0.49925,0.17962,0.20742,0.11625,1.28406,0.61993,0.90271,0.00285835,0.00285835,0.00285835
325,3805.1,0.99546,0.4994,0.84381,0.47038,0.18017,0.20919,0.11657,1.2995,0.6317,0.90448,0.0028305,0.0028305,0.0028305
326,3816.5,0.98743,0.49688,0.84335,0.49193,0.17867,0.20734,0.11589,1.28447,0.62615,0.90194,0.00280275,0.00280275,0.00280275
327,3828.01,0.98731,0.49761,0.84156,0.49108,0.18134,0.20731,0.11556,1.27868,0.62481,0.90198,0.00277508,0.00277508,0.00277508
328,3838.81,0.98342,0.49688,0.84226,0.48217,0.17954,0.20727,0.11617,1.28694,0.62604,0.90392,0.0027475,0.0027475,0.0027475
329,3849.62,0.97564,0.48968,0.84282,0.48704,0.18075,0.21223,0.1195,1.26779,0.61311,0.90267,0.00272002,0.00272002,0.00272002
330,3860.34,0.98108,0.49298,0.84323,0.47661,0.17987,0.21059,0.11865,1.26943,0.61466,0.90331,0.00269262,0.00269262,0.00269262
331,3871.91,0.96814,0.49295,0.84132,0.48584,0.17992,0.21382,0.11951,1.28921,0.62877,0.90661,0.00266532,0.00266532,0.00266532
332,3883.48,0.97624,0.4925,0.8419,0.47744,0.18069,0.21155,0.11834,1.29431,0.63229,0.90768,0.00263811,0.00263811,0.00263811
333,3895.05,0.97716,0.49274,0.84127,0.49326,0.17718,0.21062,0.11802,1.28299,0.62599,0.90366,0.002611,0.002611,0.002611
334,3906.61,0.98152,0.49155,0.84279,0.49924,0.17819,0.21023,0.11745,1.27951,0.62533,0.90036,0.00258398,0.00258398,0.00258398
335,3918.05,0.97759,0.49256,0.8416,0.4961,0.18087,0.20921,0.11678,1.26697,0.61022,0.89895,0.00255707,0.00255707,0.00255707
336,3929.46,0.97763,0.49386,0.8414,0.4963,0.17951,0.20884,0.11753,1.26273,0.60998,0.90013,0.00253024,0.00253024,0.00253024
337,3940.91,0.96808,0.49018,0.84118,0.51021,0.17715,0.21385,0.11986,1.27371,0.61863,0.90158,0.00250352,0.00250352,0.00250352
338,3952.48,0.96697,0.48825,0.84118,0.49034,0.17848,0.21193,0.11828,1.28542,0.61765,0.90344,0.0024769,0.0024769,0.0024769
339,3964.03,0.97003,0.48994,0.84151,0.49104,0.182,0.21336,0.11934,1.26919,0.61174,0.90154,0.00245039,0.00245039,0.00245039
340,3975.63,0.96666,0.48814,0.84088,0.48279,0.18322,0.21728,0.12056,1.28952,0.62272,0.905,0.00242397,0.00242397,0.00242397
341,3987.27,0.96291,0.48683,0.8411,0.48432,0.1814,0.21638,0.12052,1.28632,0.62597,0.90378,0.00239766,0.00239766,0.00239766
342,3999.01,0.95715,0.48695,0.83732,0.50027,0.17895,0.21689,0.12098,1.28529,0.62782,0.9036,0.00237145,0.00237145,0.00237145
343,4010.64,0.95715,0.48542,0.83866,0.5108,0.17815,0.21593,0.12144,1.27301,0.62154,0.90218,0.00234535,0.00234535,0.00234535
344,4022.36,0.96134,0.48691,0.84007,0.50913,0.17921,0.21243,0.11854,1.28077,0.61586,0.90359,0.00231935,0.00231935,0.00231935
345,4034.04,0.95461,0.48318,0.83936,0.48866,0.18175,0.21212,0.1185,1.27116,0.60925,0.90082,0.00229347,0.00229347,0.00229347
346,4045.56,0.95394,0.48211,0.83898,0.4887,0.18267,0.21076,0.1176,1.26765,0.60534,0.89954,0.00226769,0.00226769,0.00226769
347,4057.1,0.94956,0.48318,0.83849,0.48082,0.18245,0.20993,0.11753,1.26319,0.60477,0.89724,0.00224202,0.00224202,0.00224202
348,4068.57,0.95729,0.48166,0.8401,0.49885,0.17929,0.20926,0.11718,1.26546,0.61222,0.89899,0.00221646,0.00221646,0.00221646
349,4080.13,0.94656,0.47844,0.83833,0.50076,0.18303,0.20766,0.11673,1.2549,0.60608,0.89677,0.00219102,0.00219102,0.00219102
350,4091.66,0.95027,0.47965,0.83869,0.4959,0.1816,0.20842,0.11634,1.26837,0.61137,0.89819,0.00216568,0.00216568,0.00216568
351,4103.23,0.94255,0.47857,0.83809,0.49442,0.18242,0.21021,0.1184,1.2625,0.60589,0.89741,0.00214046,0.00214046,0.00214046
352,4114.8,0.94402,0.47721,0.83838,0.48319,0.18223,0.21074,0.11876,1.27218,0.60977,0.89849,0.00211536,0.00211536,0.00211536
353,4126.37,0.93626,0.47436,0.83742,0.49171,0.18148,0.2102,0.11863,1.26602,0.60362,0.89839,0.00209037,0.00209037,0.00209037
354,4137.96,0.94163,0.47461,0.83881,0.48838,0.18136,0.21005,0.11809,1.27054,0.60686,0.8989,0.0020655,0.0020655,0.0020655
355,4149.48,0.93176,0.47171,0.83729,0.50254,0.17614,0.21399,0.11983,1.27845,0.61467,0.90208,0.00204075,0.00204075,0.00204075
356,4161.14,0.93307,0.47141,0.837,0.51306,0.177,0.21443,0.11961,1.29115,0.62318,0.90524,0.00201611,0.00201611,0.00201611
357,4172.75,0.93072,0.47215,0.83746,0.50109,0.18047,0.21788,0.12203,1.2838,0.62198,0.90407,0.00199159,0.00199159,0.00199159
358,4184.28,0.93439,0.47464,0.83745,0.49554,0.17988,0.21916,0.12256,1.2912,0.62257,0.90617,0.0019672,0.0019672,0.0019672
359,4195.9,0.93291,0.47214,0.83631,0.48161,0.18148,0.21383,0.11885,1.2878,0.61372,0.90345,0.00194293,0.00194293,0.00194293
360,4207.46,0.92705,0.46982,0.83655,0.49715,0.1799,0.21209,0.11971,1.26196,0.60561,0.89918,0.00191878,0.00191878,0.00191878
361,4219.05,0.93539,0.47283,0.83674,0.5149,0.18017,0.21498,0.11982,1.26552,0.60786,0.89854,0.00189475,0.00189475,0.00189475
362,4230.58,0.92216,0.46918,0.83512,0.50568,0.18258,0.21146,0.11842,1.25337,0.59932,0.89626,0.00187085,0.00187085,0.00187085
363,4242.18,0.92513,0.46792,0.83458,0.49424,0.18105,0.21262,0.11946,1.26967,0.60696,0.90065,0.00184707,0.00184707,0.00184707
364,4253.76,0.9218,0.46688,0.83421,0.47518,0.18186,0.2099,0.11783,1.27252,0.60734,0.9007,0.00182342,0.00182342,0.00182342
365,4265.26,0.92081,0.46551,0.83433,0.49271,0.18204,0.21076,0.11802,1.26608,0.5994,0.90106,0.0017999,0.0017999,0.0017999
366,4276.81,0.91986,0.46505,0.83481,0.49898,0.17978,0.21074,0.11877,1.26803,0.60352,0.90108,0.00177651,0.00177651,0.00177651
367,4288.4,0.90696,0.45913,0.83444,0.50809,0.18085,0.21253,0.11956,1.26157,0.60358,0.89858,0.00175324,0.00175324,0.00175324
368,4300.04,0.91179,0.46283,0.83508,0.49426,0.18224,0.2137,0.12031,1.25882,0.60196,0.89797,0.00173011,0.00173011,0.00173011
369,4311.45,0.9077,0.46075,0.83389,0.5031,0.18042,0.21528,0.12029,1.2771,0.60849,0.90337,0.0017071,0.0017071,0.0017071
370,4322.88,0.91443,0.46403,0.83574,0.48236,0.17998,0.21369,0.11983,1.28472,0.61169,0.90318,0.00168423,0.00168423,0.00168423
